"Americas_in","Asia_in","Europe_in","Americas_out","Asia_out","Europe_out"
29.1993507373613,31.919323077346,19.6570165852462,25.8070193882125,30.1071667068203,24.8615043049207
30.9086920576574,29.0600552965907,20.6223060597877,25.4338895084467,31.7170401655961,23.4401237399931
27.3182975430544,27.1394279200874,17.9812207839953,22.6033066293921,29.5024345910014,20.3332050267434
28.6122653282119,29.6119401573385,20.8112044010399,25.964790871356,31.5696464274358,21.5009725877985
28.2722932075954,30.0610960778369,21.1421138815582,25.9849854743254,31.1696920486673,22.3208256439978
28.2625831296623,30.1149405531366,23.1362156277708,25.3584125134993,32.2310258339007,23.9243009631697
29.0590707568722,33.4811809100179,27.1023536528011,29.819744469601,33.316532871062,26.5063279790281
28.7597233297185,30.943179864266,23.7087641672575,26.2589912297778,32.6139929958487,24.5386831356155
29.0802268702398,32.1276580260887,21.0632945427952,26.662878220605,32.0400778027864,23.5682234157322
29.8446166661884,29.3433542126063,24.1012564566294,27.290161246952,31.9375855035322,24.06148058494
27.7992144018477,29.5815466525186,22.9571946629976,25.9511969561223,31.4199736169964,22.9667851442452
26.4205006303237,29.4923803298821,23.4477174554716,25.6226835561672,31.243020632538,22.4948942269721
27.9011825593791,31.9254466926409,22.5834719451979,26.6558978933834,31.5865458627528,24.1676574410817
27.6171984545119,28.9590967448482,22.9328757265758,26.0985271329749,29.9201507137859,23.4904930791751
29.4767947278595,33.8308202326129,23.5153708504317,27.439686414423,31.6652136265573,27.7180857699239
28.8732142148949,34.0565251057968,23.2766203122002,26.6437325359188,32.4217681178467,27.1408589791264
29.0906865563272,34.3196904968936,22.0325615822686,26.6449238676814,31.7803895927839,27.0176251750242
28.8840255403535,33.8448253467386,19.9881599495883,26.6178010845722,30.2560061381222,25.8432036139861
27.9909602761456,35.4726727953575,23.6586979438079,28.2179080825024,30.7337202795791,28.1707026532295
28.6638918476714,31.6169461141519,24.4835238918076,26.6666779383983,31.6650538545807,26.432630060652
24.7168574383208,33.3430215300748,26.0145560893562,26.593998026013,30.2222178585221,27.2582191732167
27.6850671438232,33.559018835417,26.2987429329267,27.9902493088503,31.7808965998063,27.7716830035104
27.678517180906,33.367020953899,24.1550168022649,27.4210711589077,30.5936708314954,27.1858129466669
27.6182345004578,32.6467761150059,27.3459766548033,28.5264103115646,31.5481463400351,27.5364306186673
28.3608651047644,32.2530170337114,25.8291015632678,27.9799456170469,31.1973846671579,27.2656534175389
29.4705617368095,34.2219674985727,28.6465460865738,29.3647681842916,32.3030405405434,30.6712665971209
28.6278409239981,33.026429460074,30.4024740903528,30.0602021276936,32.0949074702331,29.9016348764982
27.4285559320515,30.4043439086558,25.8385311167813,27.6836458651899,29.825973179073,26.1618119132256
27.6692139224184,29.4851301675606,29.9243153451134,27.3007510357582,32.0418208375085,27.7360875618256
27.2507175730151,31.4435849344087,30.8671362652816,28.0527150097088,31.4349598985107,30.0737638644859
25.5527873701128,34.5805554374094,31.935129926528,28.8667465198112,31.9054672925231,31.2962589217158
28.7130814107778,34.298988978208,31.2291291024876,29.2430727803782,33.0771475439015,31.9209791671937
29.2994812894937,31.4340031233719,30.1401496649082,27.9225185838081,33.204496043249,29.7466194507167
29.2617483281235,33.8404981727542,30.4357828322162,28.521042472901,34.8722501028881,30.1447367573047
28.383723938302,34.475454824844,25.752169505162,26.5843873367764,33.5865567719213,28.4404041596103
29.1030349036402,33.1004112044281,22.4700554293827,25.5954006350398,33.1502437228742,25.9278571795369
28.1636674554889,32.7016067416008,25.4005788064689,25.9550997092072,32.9978336597356,27.3129196346158
28.4689752402252,32.9355047128725,29.4199417938925,28.2921072885393,33.7272181455642,28.8050963128867
29.8293412778782,33.0981539610503,30.1094756506496,29.0926033495606,34.4603825135334,29.483985026484
29.0247850429568,34.519632186878,26.7748200303509,28.1758571697412,33.7185725366825,28.424807553762
29.472356108916,33.961690100479,26.9744310698989,28.2433536704299,33.7670605143975,28.3980630944665
26.7234533301718,33.2448755487877,30.1385299957324,28.2244978961299,33.1572065743389,28.725154404223
29.1019797994437,33.6996421896197,27.312339562089,27.5210817504537,33.8340917446644,28.7587880560343
31.1463337341116,32.1095205609561,27.8599995236359,28.1238532673406,34.6048421134835,28.3871584378794
33.967653040361,33.1046215972688,26.5899618251502,28.7214809377775,34.5068776268064,30.4338778981961
32.190143137556,31.3096253454702,27.5457563230101,26.8322918936428,36.6570397199753,27.5561931924182
31.5533159566206,31.1343539933607,25.3564994785714,25.7033831821087,34.1398621016773,28.2009241447667
32.8772404077572,32.6125937407495,23.4238564569079,26.146296596732,33.1148390739045,29.6525549347781
32.5353801384748,32.0789654358266,24.2144051541205,26.0340691356832,33.3031460111209,29.4915355816178
31.824929915788,32.348441947832,25.5532971709201,26.7374302318164,34.3798163592307,28.6094224434929
28.4306090676736,32.6377363882502,26.5557454874159,26.7182275711536,33.2221648625989,27.6836985095871
31.5310763341248,32.9139027961756,28.5232943674663,28.9358704238321,34.2048256385733,29.8275774353612
28.987392069477,33.7001206131002,26.9627808991453,27.1817141345287,34.2233797842647,28.245199662929
31.3659563706293,33.2149605479411,27.3007444352332,28.1940874422079,34.2473338181154,29.4402400934802
33.1228452262783,33.3099329197569,27.7224999375523,28.4881356065719,35.3022228639574,30.3649196130582
33.5541438388898,34.0553167200142,29.7999398331977,29.1664660900287,36.343132471913,31.89980183016
34.1357933463426,34.4616075335944,28.9873826052497,29.5257587680001,35.9958924247037,32.0631322924829
34.6860503323866,33.6698157992275,31.0067993753425,28.9456025507246,37.1223751357026,33.2946878205294
33.9008577145058,32.5116255342023,27.6012276104292,27.2551203098034,36.2006282638922,30.5579622854416
34.3611613982341,29.4750064553719,28.3310574950461,26.3892101354668,35.0564949026528,30.7215203105326
32.6492685377773,29.8561438276763,26.9610226066451,25.6742183972148,33.5906598081464,30.2015567667375
31.6238746797779,30.010287241168,30.0310696992568,27.7307984302333,33.7594484277776,30.1749847621919
32.5303251220481,24.6209775087078,26.9243794352335,25.5188037297879,31.1013815077792,27.4554968284223
29.1062452753594,26.3811772376399,28.7446168604347,25.0955341145887,31.8208604669837,27.3156447918616
30.1816833228939,27.2402031128461,26.1302819519828,25.776683875902,30.2752670471196,27.5002174647011
32.3409850641805,24.2437729253189,28.248271724293,26.2401691510424,30.1737527260363,28.4191078367136
32.8915588500978,25.9637137187541,28.6974615273979,26.2415144227609,32.3184189000837,28.9928007734052
32.6065991226488,27.3176579061855,28.7653712697358,26.6534743086076,32.9673298657514,29.068824124211
32.4721343730924,26.7236274835445,23.9555068748389,25.0976588746233,30.5356187001435,27.5179911567091
31.2477469976916,27.2678906581558,25.0712218269808,23.8203062882369,32.5474979702854,27.219055224306
31.4593665353217,27.3653998140023,21.4146985604569,23.6430260565181,30.9185354381192,25.6779034151437
32.1495499912436,27.0247174721654,25.268935880061,25.6598349008241,31.7641292145043,27.0192392281416
33.140756975844,26.7594161684514,24.7274684684065,25.976636074854,31.0445682285589,27.606437309289
31.2008888771541,27.7585217410525,25.5394520824287,25.0646790597819,32.5450545427089,26.8891290981445
31.3054578038082,24.7686133494553,24.0012230535594,22.7488503307511,31.1896236210747,26.136820254997
28.3442007264205,27.0635483081353,27.4117721250659,23.0695852850856,32.7432864391351,27.0066494354011
33.3169031287255,29.3656542382259,26.577402347401,25.7872691629251,32.448624704749,31.0240658466782
32.4656546487622,29.0648467130107,26.629633331282,25.7612224693896,32.1021951700053,30.2967170536599
30.5992939031293,28.2463599309657,27.2463165975753,24.5978841964016,32.8507539254041,28.6433323098646
