"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-3.887951423,-4.820354575,-2.309252676,-2.274852833,-2.071701397,-3.212170995,-2.352585525,-3.012363186,-3.60654039,-1.91503612,-3.379179356,-3.249539215,-2.761748695,-3.175379129,-3.241344465,-2.5416217,-6.657728858,-3.580208007,-2.722851722,-3.28229489,-1.856017843,-3.088217874,-1.805745331,-4.008057587,-5.055194728,-2.287766927,-2.8431711,-2.650775304,-2.509393336,-2.107637575
-2.775407582,-0.612290614,-0.609110051,0.59428325,-0.630110538,0.714210625,0.596997289,1.019168439,0.484528007,-0.761194724,-1.313659968,0.160250458,-2.295549008,-0.683907566,-0.399114399,-0.748232478,-3.526454995,-1.144041939,0.051261351,-0.490476584,-0.959933637,-2.888600078,-1.609246666,-1.166396841,-1.096385741,-0.692644874,-1.609264269,-1.06432627,-1.156335381,-1.095683135
-0.367610024,-2.010035381,-1.75505094,-0.936288381,-0.596605964,-2.16091167,-1.003067134,-2.047801499,-2.102399899,-0.792427405,-1.243172017,-2.522627581,-1.376847114,-1.851396523,-2.02101727,-2.240806153,-4.387603013,-2.326733592,-1.74843623,-2.180534023,-0.587606326,-3.349039571,-1.44584208,-5.496910198,-7.22567215,-1.157369997,-1.904830845,-1.179995429,-2.130411349,-1.086121803
-1.990423275,-1.608066125,-1.453944844,-0.35449932,-1.39155548,-0.109620726,-0.244463256,0.055909633,-0.805392201,-1.236628388,-1.923640108,-0.344605401,-2.174694973,-1.295796708,-1.189101867,-0.837217109,-3.451594109,-1.776878129,-0.645405075,-1.069321109,-1.336250539,-2.123984903,-1.01064553,-2.1437111,-3.125840257,-1.393141547,-2.186242393,-1.700827493,-1.832614244,-1.956325795
-2.646203257,-2.009401141,-1.25216818,0.417160422,-0.509035728,0.071200244,0.384481589,0.390413799,-0.582281261,-1.068345626,-0.671963606,0.341298794,-2.385115554,-0.210908878,-0.280671056,-0.616773072,-4.687892233,-0.922795426,-0.032473631,-0.059937952,-0.898323725,-2.017047025,-1.129577225,-3.386775422,-3.88252655,-0.865173028,-1.840733612,-1.448824539,-1.247070832,-1.632968256
-2.898289906,-2.556721739,-1.464124356,-3.554980944,-3.656486595,-5.704198076,-4.280854063,-5.159890466,-2.345012618,-2.310736761,-4.541976876,-4.744865475,-4.55863653,-4.443534451,-4.153451177,-3.182049412,-3.053124231,-4.143070809,-4.313739579,-4.768968379,-1.645930547,-3.283763363,-2.44326209,-1.2641677,-1.616487933,-2.997284127,-2.551558811,-2.495108221,-2.404460416,-0.639015087
-7.020470221,-6.772109014,-4.613901478,-4.285563564,-4.561214754,-4.475081722,-4.033555829,-4.137331909,-4.315786802,-2.388109017,-6.145700146,-4.239238717,-4.778232573,-4.887735754,-5.370818899,-3.387085407,-2.015203785,-5.573279343,-3.706445287,-4.492732951,-3.517323645,-4.962852777,-2.1882524,-4.323617255,-5.394089865,-3.859669918,-4.978664677,-3.926740312,-4.223316242,-3.64754572
-5.204288282,-3.499893014,-2.490578549,-1.099319467,-0.920614982,-1.73065811,-0.947844792,-1.013020794,-2.765875371,-1.037800636,-2.541256094,-2.504998293,-2.343838712,-2.540616562,-2.905504552,-2.562230107,-6.901975902,-3.452049337,-1.439388091,-2.571839714,-1.685439591,-5.478291943,-2.108162048,-4.626218699,-5.46003053,-1.372497904,-2.94766471,-1.946282196,-2.99147221,-2.139317395
-3.964584178,-4.067870499,-2.455495203,-2.002629757,-2.258628054,-2.529593358,-2.059483924,-2.442151097,-2.369090942,-1.204230228,-2.631802303,-2.273912019,-2.023918536,-2.771842415,-3.192422961,-2.133274596,-4.423134042,-2.998130581,-2.178710085,-2.596087855,-1.581620161,-4.08848609,-1.577735665,-5.003225966,-5.810552942,-2.100987284,-3.483987661,-3.281140911,-1.479081957,-2.592577712
-0.848431093,-1.788708574,-1.284520776,-0.76336394,-0.361528888,-2.044675258,-1.140917962,-2.016689827,-1.849698356,-1.186560054,-1.045005424,-1.728383581,-0.865086312,-1.443172262,-1.640146061,-1.659202495,-5.269350903,-0.955055825,-1.012453806,-1.615168955,-0.641373865,-1.490661816,-0.835711559,-5.788205259,-7.203738071,-1.248677221,-1.79470751,-1.815054478,-0.20611533,-1.461087996
-0.999534093,-1.327500443,-0.392946901,-1.049294661,-1.119920962,-2.578616161,-1.611436775,-2.736023743,-0.673831658,-1.235904048,-1.776718996,-2.292331841,-2.71943319,-1.929347345,-1.502526833,-1.9766697,-3.657522333,-1.625150727,-1.841179199,-2.18071668,-0.682364887,-2.332073943,-1.720392011,-3.979690725,-4.82926265,-1.596070909,-1.857969605,-1.71669484,-0.123438468,-1.230170593
-2.866312279,-3.00369633,-1.770097981,-0.523258527,-1.199101969,-0.900548624,-0.486364188,-0.476173664,-0.926947291,-0.640923572,0.218118424,-0.784777558,-2.052671057,-1.440326402,-1.882142159,-1.330973528,-4.041136415,-1.698531811,-1.924834124,-1.043436169,-1.343044854,-3.476599616,-1.394549657,-3.877135418,-4.355928736,-1.723738391,-2.760645425,-2.398056932,-0.717327709,-2.114559821
-6.010550335,-3.315145711,-1.939564832,-1.277671531,-1.985026865,-1.677954503,-1.480486015,-1.49948866,-2.085792564,-1.930301241,-0.039659812,-0.460820273,-3.154267665,-1.110425882,-1.559794968,-0.315674494,-5.434097916,-1.690647448,-1.596223269,-0.824865105,-0.560655542,-1.234568587,-1.47888938,-0.9026041,-0.68547738,-0.504720903,-1.857513195,-2.841679439,-2.116609633,-2.400771686
-5.402437948,-2.667053355,-1.665923365,-1.857206059,-2.039158182,-2.775614098,-1.944750942,-2.149763251,-2.764131963,-1.587186243,-2.598724917,-2.23256742,-3.372902195,-2.852258846,-2.006808674,-2.105605747,-4.613585304,-3.226707123,-1.133480664,-3.035256725,-1.152966692,-2.518234187,-1.604453673,-1.108846104,-1.491432778,-0.847283417,-1.731528245,-1.837731825,-2.648530967,-0.643216954
-5.145924397,-3.898665207,-2.613173815,-1.9826859,-2.306762182,-1.196568202,-1.29216859,-0.532307771,-2.253772061,-1.766460314,-2.140753053,-0.702817963,-3.174038791,-1.528711385,-1.334922697,-0.537704893,-2.328962152,-2.743134097,-0.424212566,-1.351879023,-1.067875289,-2.018514324,-1.484615361,-0.452843321,-1.827538251,-1.481825805,-2.363409678,-2.518076122,-2.806683402,-2.653910386
-1.200806992,-3.352590173,-1.08840175,-1.37639268,-0.733643387,-2.493171569,-1.768300623,-2.538890979,-1.187446409,-1.043535081,-2.183298744,-2.103127579,-0.974165124,-1.741971276,-1.498071996,-1.783176666,-2.97634447,-1.178590181,-1.772186975,-1.932221233,-0.534086132,-1.560980634,-0.963991809,-4.101843352,-5.29307077,-1.397468012,-1.696618301,-1.68170081,-0.178188549,-1.146702922
-3.252172872,-1.435340789,-1.237566132,-0.547193978,-1.74723556,-1.274258087,-0.484766651,-0.426343794,-1.309286694,-1.247951444,-2.161699818,-3.276718535,-5.149020612,-4.368538167,-3.269580375,-3.558230145,-6.941806983,-5.951441125,-2.334474094,-4.382439762,-1.996844797,-7.278803136,-3.732628553,-0.221164737,-0.83474262,-2.12796515,-3.051436587,-2.599658783,-3.495799478,-1.378716392
-1.847015053,-2.238881672,-1.197475345,-0.67669073,-0.541112563,-2.060347224,-1.090267627,-1.960313209,-0.566360499,-0.655173555,-2.259211541,-0.533023112,-1.120770427,-0.653421464,-0.647734993,-0.99037731,-0.222312288,0.566928296,-0.46421503,-0.51687535,-0.121500227,-0.052717578,-0.002646053,-2.589365427,-3.554503723,-0.268070345,-1.12564673,-0.952828054,-1.053974583,-0.778872143
-3.783503506,-2.227019955,-2.032221387,-0.596165887,-1.710505148,-0.71514505,-0.756828244,-1.104021286,-1.478204543,-1.168103331,-1.822074408,-0.322467699,-2.252589358,-1.237137794,-1.469176297,-1.311727132,-2.74838926,-1.17001147,-1.484742668,-0.865637811,-0.589171576,-1.706109742,-0.974193233,-1.403745316,-2.788578594,-0.664495189,-0.810466955,-1.656341551,-2.470621899,-1.749546811
-2.582538172,-2.053892542,-1.694946908,-0.438448603,-1.293784074,-0.657097349,-0.594752982,-1.146593119,-1.707092953,-0.378773178,-2.372427113,-1.112714302,-3.046814712,-1.449718268,-1.815901287,-1.493329008,-2.694163549,-1.979918197,-1.638891831,-1.647372101,-1.646173144,-3.058462915,-1.204647385,-1.900557425,-3.180410009,-0.734286796,-1.827477633,-1.297107956,-1.843893749,-2.302752326
-3.14472793,-2.313222137,-2.257956102,-0.873834558,-0.952492428,-1.180380691,-0.862971586,-0.573946254,-1.382353788,-1.254395524,-1.19039047,-0.54463013,-1.585803691,-0.906618431,-1.122704144,-0.82273213,-0.967423433,-1.662924285,-0.598294004,-0.830707982,-0.725921616,-1.917044115,-0.712629498,-1.845815496,-2.257529383,-1.002220704,-1.722049206,-1.143353859,-1.443014667,-1.354219443
-2.120775321,0.891239259,-1.273228991,-0.56485012,-0.830092818,-0.913774844,-0.562588238,-1.085047966,-2.156009281,-1.251793,-2.28874449,-2.237862897,-1.400471355,-1.983959469,-1.730690546,-1.682556203,-1.287399404,-3.490220104,-1.316599078,-2.225388766,-0.455715911,-1.943907008,-0.783734658,-1.401927744,-2.109327567,-1.189306177,-1.389649741,-0.036339459,-1.859547958,-1.518324148
-2.792987212,-4.501213703,-0.478291191,-0.400194837,-1.485152574,-0.946107002,-0.786711601,-0.659287049,-1.030005483,-0.596568226,-1.785439038,-1.278788763,-3.913538549,-2.36594158,-1.268659286,-1.903061221,-9.473148777,-2.568010489,-2.045231937,-2.574131628,-0.422532896,-1.843616252,-1.759673872,-1.289592673,-2.055479638,-1.476517378,-1.477132863,-3.039576246,-1.105313962,-2.183072791
-2.312029945,0.690403939,-1.298028567,-0.334309963,-0.81942893,-0.344097062,-0.39076037,-0.359378432,-1.099028496,-1.529055881,-1.218187959,-0.365871437,-1.709227825,-0.466952196,-0.38000983,-0.652615151,0.412874305,-1.901306908,-0.500387938,-0.698462511,0.028970093,-1.17081856,-0.615373825,-1.209931096,-2.418677315,-0.943687071,-0.519033797,-0.477227178,-1.596865718,-1.370987631
-2.343941689,-3.638269763,-1.40985793,-0.820383547,-0.778844187,-1.863050589,-0.812259703,-1.001945844,-1.224041925,-0.517909824,-2.189557449,-1.864147291,-1.72710623,-1.9087986,-1.262943707,-1.553955019,-4.571768748,-1.554661864,-0.866499667,-1.733540932,-0.549170055,-1.740912147,-0.774691977,-1.747314898,-1.78722215,-0.966210497,-1.890731397,-1.743933507,-0.455153807,-2.472699502
-3.298972176,-0.896610331,-1.05907599,-0.788268914,-1.440643919,-1.578746682,-0.89273424,-1.259450156,-1.925203154,-0.967316989,-2.653305089,-2.877823855,-2.810704119,-2.67453358,-1.877964777,-2.462602,-2.194726322,-3.736235721,-1.669345629,-2.694491654,-1.090735537,-2.751399593,-1.66195589,-0.521352409,-0.972541986,-1.494587099,-1.693335136,-1.335859425,-2.089792719,-1.458779822
-0.060714765,-4.509429596,-0.638518244,-0.455970487,-1.462422638,-1.416672537,-0.687820054,-1.173246069,-0.961331276,-0.848209632,-2.403588932,-2.387166313,-4.489280824,-2.836013055,-2.044054883,-2.48337364,-9.577139097,-2.984971848,-1.714602937,-3.012176973,-1.348724143,-2.671055197,-2.467136655,-1.007824293,-2.079865763,-1.770173099,-2.423680963,-2.408351066,-0.652615268,-2.947650013
-2.112678484,-1.812319213,-0.977739872,-0.608790311,-1.370364365,-1.691634731,-0.906176634,-1.07684863,-0.990029007,-1.269742834,-1.74017002,-0.94917325,-2.917472192,-1.330968467,-1.121069882,-1.682188044,-3.035399667,-1.6662534,-1.335025241,-1.369337125,-1.698867576,-1.125564073,-2.26267067,-1.326074488,-2.372533898,-1.3815272,-1.380858099,-1.250365624,-1.969883599,-1.691387204
-2.585762483,-5.194001685,-1.681628479,-0.771082156,-2.095642905,-1.110191822,-1.113570896,-1.76066405,-0.693038733,0.722211632,-1.649737079,-2.234026113,-3.707245919,-2.947562117,-3.112479259,-2.601953515,-5.301284833,-2.43536138,-3.063060237,-2.888317422,-2.065955545,-4.936121829,-2.415792068,-0.386568684,-0.994178903,-1.426354887,-2.546552651,-2.61979428,0.117471875,-4.286330459
-1.757681863,-1.077695986,-1.109046496,-0.552035235,-0.871405749,-1.43286992,-0.654663613,-1.136448932,-1.258821545,-1.039741308,-2.11015709,-1.458627067,-2.024740771,-1.533203719,-1.317616335,-1.739098703,-1.335346222,-1.748714554,-0.919037878,-1.543068998,-1.359292011,-1.055535834,-1.00183691,-1.606080948,-2.453090669,-0.899334909,-1.629520868,-0.580402709,-1.6336817,-1.111193716
-3.271922428,-2.084863773,-1.209439033,-1.090271781,-1.314481748,-2.238127577,-1.285021589,-1.625036523,-2.156639837,-0.886595014,-2.329434834,-1.848055164,-2.596739808,-1.626808215,-1.05104954,-2.055608355,-3.921677437,-1.781099296,-1.213544961,-1.670068678,-1.014277687,-1.300093467,-2.118003792,-0.551851915,-1.634478721,-0.674748189,-0.879538844,-1.269292982,-1.91576035,-1.766080921
-1.403187097,-4.716636847,-2.38268169,-1.045496522,-1.644452265,-1.889707918,-1.107104658,-1.893530357,-1.726885348,-0.847258134,-1.930821402,-0.708597781,-1.650154124,-1.107288674,-1.322572904,-1.597240195,-3.060125409,-1.212584746,-1.075538068,-0.329793327,-1.343454196,-3.655271559,-1.035314405,-1.299359163,-1.745768923,0.203786298,-1.473067001,-1.855993205,-0.265185107,-3.805358809
-1.276378964,-1.373752387,-0.894219033,-0.200326158,-1.752386856,-0.223721161,-0.254161027,0.085485277,-0.392695204,-0.309027353,-0.456740401,-0.184707848,-1.661955358,-1.30623267,-0.935058808,-0.883933007,-2.958867268,-2.267495973,-2.003676133,-1.056456522,-0.437397882,-1.23589544,-1.479706626,-0.940812474,-0.926369704,-0.161434302,-0.663512655,-2.089477063,-0.053913924,-2.829922007
-1.608522924,-5.168072072,-2.197843392,-1.372456449,0.442069641,-1.314363302,-1.246975341,-0.626388644,-1.531747166,-1.626280327,-0.55780442,-0.002545427,-0.285634478,0.93125191,0.296133037,1.148816019,-6.194204924,-0.868676408,0.360851149,0.541935242,0.239840464,-0.335059207,0.469918361,-2.526097654,-2.546604204,-1.201464507,-1.29965864,-0.503077349,-0.846861372,-1.475685142
-1.571691229,-0.97179482,-0.611355697,-0.460443624,-0.495989303,-1.002167122,-0.548132453,-0.783509516,-1.091264425,-0.796484416,-1.500240868,-1.38038272,-2.233773625,-1.411346017,-1.00025497,-1.384421585,-2.246582427,-2.132337143,-0.587942419,-1.833215117,-0.8147247,-0.361606017,-1.328354538,-1.067722713,-1.532022383,-0.761198465,-1.158626127,-0.493450577,-1.560557552,-0.56308204
-0.880961471,-2.398799617,-1.42414449,-0.797892163,-0.293443499,-1.546486396,-0.838900019,-1.358963059,-1.316767491,-1.325777264,-1.607452815,-1.656715619,-1.549615708,-1.411689265,-1.574602642,-1.426591977,-3.159622794,-2.303800566,-0.624371261,-1.734829166,-1.308087075,-1.956132495,-0.646758081,-1.12262162,-1.706079697,-1.413907731,-2.09112316,-0.577301145,-1.549591482,-0.904415013
-3.126689351,-0.943302457,-0.609965544,-0.350270605,-1.44855696,-1.607809919,-0.638190653,-1.611933178,-1.474836777,-1.218622203,-1.916591744,-1.676609272,-3.074344869,-2.210276094,-2.067011345,-2.511493217,-1.063474771,-2.157349471,-1.604486844,-2.204821758,-1.796386952,-0.713362996,-1.777087758,-0.626575464,-1.281470013,-0.796660433,-1.505311595,-0.964075735,-1.74038679,-0.519092685
-2.276578681,-4.670289994,-1.794919303,-0.841271612,-1.172740207,-1.727273476,-0.955002107,-0.937868113,-1.723663806,-0.58711694,-2.597675208,-1.732087264,-3.382232517,-1.693048245,-1.007752456,-1.979731554,-5.861028663,-2.886272542,-1.786564791,-1.522674567,-1.264948309,-3.221587943,-1.808084132,-1.719125335,-2.261168898,-1.100138722,-1.906902532,-1.262112187,-1.017902966,-3.689266246
-1.499334595,-2.269469512,-0.904503173,-0.692374996,-1.009555788,-1.5979144,-0.951474758,-1.348557145,-1.460407051,-1.348935722,-1.300769732,-1.311423819,-2.427955414,-1.443831663,-1.631522715,-1.515873229,-3.869352247,-2.633293242,-1.367682814,-1.84843687,-1.379169868,-0.536750518,-1.510265207,-0.894857198,-1.642883415,-1.659357614,-1.614174687,-0.868122411,-1.970371962,-0.840167957
0.416297873,-2.601421897,-0.97971992,-0.278748498,-0.694935991,-1.384571195,-0.410475988,-0.284837033,-0.849096199,-1.750576309,-0.362276188,-0.069812273,-1.618331061,-0.421304423,-0.623629015,-0.917329113,-2.465879104,-1.019885062,-0.125678756,-0.534634264,-0.63789158,0.086505017,-0.765623069,-1.306578761,-1.978232144,-1.445892373,-2.040858024,-0.917904981,-1.413370469,-0.637743525
-1.506736722,-3.193302763,-1.194703936,-0.835094785,-0.370227588,-1.50130834,-0.841318487,-0.991343483,-1.225805024,-0.727675984,-2.181124127,-1.50584191,-1.850808706,-1.405092509,-0.644915328,-1.083297118,-2.383365787,-1.728961092,-0.789748542,-1.377873249,-0.723814182,-2.177467148,-1.183643112,-1.760396527,-2.150245775,-0.755226568,-1.507040485,-0.97591243,-0.88024411,-1.963503451
-1.29056662,-3.090205738,-1.18484822,-0.566501744,-0.373203367,-0.30334301,-0.50354496,-0.347067326,-1.100255999,-0.467396378,-1.267954054,-1.290056011,-1.453373831,-1.240674364,-1.357668786,-0.36344225,-2.453038059,-1.873778472,-1.48347621,-1.368227662,-0.267723586,-1.724857918,-0.730770095,-1.707002337,-2.175686988,-0.828678992,-1.187818915,-1.078807177,-0.113585874,-2.290993283
-2.554180089,-2.317718623,-1.403647936,-0.794286491,-1.041649595,-1.363759592,-0.984867572,-0.987881019,-1.202481344,-3.264625594,-1.213713855,-1.674653432,-2.390816183,-1.742744076,-1.56507159,-2.071350109,-1.927615596,-2.010188689,-1.830145211,-1.817196587,-1.350697944,-1.252649316,-1.79041107,-0.964973331,-1.843769119,-1.318046165,-0.855175363,-0.842471796,-1.462840702,-1.686984925
-1.32164436,-1.357180851,-0.23769155,-0.190180054,-1.054373724,-1.316797989,-0.416736888,-0.637100759,-1.288497175,-1.466591506,-2.866771022,-1.774384976,-2.247989785,-1.829613731,-0.736308075,-1.479856084,-5.882763962,-2.247180428,-0.977095301,-2.083617497,-2.100672458,-1.002226126,-1.390536631,-1.035871127,-1.020407442,-1.285452322,-2.099041784,-0.06020128,-2.315471966,-1.815636534
-1.32741895,-2.460585359,-1.650396838,-0.614824489,-0.33764776,-0.686168977,-0.558483657,-0.322193274,-1.146625818,-1.564301809,-0.351048523,0.027653524,-0.899409288,-0.085156425,-0.941166137,0.432233229,-1.523816285,-0.944825169,-0.930774159,-0.096617226,0.205658778,-0.74647328,-0.354923676,-1.497639228,-2.306467178,-1.085808165,-0.892909564,-1.49468397,0.359860718,-2.009200051
-1.123169772,-1.047327655,-1.028611718,-0.096034941,-1.142812196,-1.138066311,-0.378792763,-0.39622074,-0.529047771,-1.293635265,0.203253871,0.427482671,-0.651087509,-0.27631063,-0.021867096,-0.038746049,1.286114002,-1.131056365,0.027776208,-0.205562971,-0.723604063,0.138934352,-0.340964933,-0.844093839,-1.195105915,-0.710199311,-1.308382006,-1.361915546,-1.072968461,0.025550075
-2.733675678,-2.714404031,-0.733700012,-0.66514172,-1.42688988,-1.774828296,-0.854746988,-1.511260154,-2.329645189,-1.218246034,-2.226978462,-2.866479993,-2.9192984,-2.876930229,-1.988348215,-2.541394365,-1.339901165,-2.867926032,-2.173103141,-2.991907345,-1.674289929,-1.767940759,-1.443412906,-0.892982639,-1.082818905,-1.047571605,-2.036202625,-0.956941442,-2.226515203,-1.232181707
-1.743901101,-1.874559068,-0.509291937,-0.678310216,-0.740262366,-0.996823372,-0.612478986,-0.923159434,-1.703989486,-0.14705843,-2.948540501,-2.630830477,-2.119540548,-2.433034701,-1.504057464,-1.644587613,-1.677782728,-2.255078877,-1.768091588,-2.464877853,-0.949301532,-2.247040234,-1.083464143,-1.486356725,-2.103178063,-0.608461037,-1.651331555,-0.50921826,-1.022404114,-1.403105885
-2.061792493,-3.182443454,-1.059901087,-0.703729313,-0.728069181,-1.01486072,-0.568646676,-0.641357118,-1.054554055,-0.89861126,-2.616423782,-1.470057802,-2.021908008,-1.549178104,-0.940457969,-1.601226658,-2.482746069,-2.075324176,-1.993880626,-1.448323299,-0.951791684,-2.219597942,-1.576986231,-0.936771608,-1.538618693,-0.625530447,-0.955963339,-0.705049484,-0.318221978,-2.317037442
-1.514744638,-2.013517245,-1.40734039,-0.362209803,-0.712699266,-1.249910841,-0.613710538,-0.510159708,-0.883583381,-2.565289555,-0.488581257,-0.867473973,-1.206778675,-0.839498109,-0.3969517,-1.081198298,-1.463454459,-0.921398909,-0.656760086,-0.69897004,-1.064279621,-0.389786772,-1.077285661,-1.162876328,-1.824769626,-0.99332634,-0.839446812,-0.232760759,-1.3339769,-0.765205558
-1.255296502,-2.485281685,-1.179027246,-0.467876793,-0.142835239,-0.854986681,-0.524948715,-0.435642715,-0.058276974,-1.68913629,-2.086021384,-1.150893386,-1.921890819,-1.021357408,-0.769150975,-0.982776457,-3.191816017,-1.757479061,-1.314084444,-1.017948702,-0.735278634,-1.717027973,-1.578596115,-1.277982419,-2.186637287,-1.085688128,-0.747842229,-0.253570593,-0.272083435,-2.581011457
-1.719245486,-1.668203584,-0.454427131,0.07916771,-1.239749401,-0.111731599,0.216774887,0.124608296,-0.890790217,-0.090500645,-0.705888161,-0.232688262,-0.893708121,-0.42144615,-0.302568288,-0.296543518,0.279004618,-1.808395276,-1.472654435,-0.310092157,-0.614319429,-1.18448403,-0.618388131,-0.722529297,-0.853008383,-0.369053022,-1.044879878,-1.245662998,0.07692525,-0.552857003
-4.9010258,-1.619773068,-0.645949205,-2.627440394,-2.69635405,-2.667855576,-2.368073297,-2.083464153,-0.810248611,-0.176309479,-3.034756577,-2.734314466,-0.89312157,-2.019036989,-1.837072145,-1.78056349,-1.820223829,-2.271512679,-2.113862027,-2.264100457,-1.257663991,-1.516117142,-0.822931126,-2.291735925,-4.127395348,-0.19389915,-1.215955567,-0.647644586,-1.562913261,-1.501949509
-6.048422431,-3.43719546,-3.723489714,-4.267434534,-3.240222352,-3.449591333,-4.255394482,-4.166502169,-4.015290163,-3.639608733,-3.744092413,-4.29085387,-6.132049197,-4.557886888,-5.105241735,-5.032517777,-2.500081139,-4.983303056,-4.499823916,-4.804319246,-5.618145376,-6.75646647,-3.63172153,-7.857160996,-6.800388666,-5.791424514,-7.747120995,-3.97700423,-2.394030461,-7.196145705
-2.903815797,-1.964228781,-1.379387361,-1.635215116,-1.701859374,-0.41063908,-1.13951438,-0.86894462,-4.147879729,-2.108665234,-1.50477906,-0.369506278,-2.406111727,-1.035516871,-2.027565502,-1.852261354,-0.095481281,-1.721263076,-2.644519201,-1.092420814,-1.664868761,-5.528399107,-1.687052372,-6.020346788,-4.063191176,-3.828127499,-5.774773116,-3.298793657,-0.448911058,-3.119590325
0.410734142,0.10371948,-0.875441849,0.551512215,0.766231834,-1.28566973,0.1236401,-0.614076209,-0.295404067,-0.662169428,-0.390097258,-2.533207281,-0.479932542,-1.386436686,-0.564494339,-0.54532866,-0.475417438,-0.772806685,-0.624738033,-1.486700939,0.753651755,1.411130139,-0.129325094,2.860596672,1.501751785,1.522962759,1.054960183,1.860341954,-0.292757548,0.904814179
-2.577131187,-3.359642421,-1.312720766,-1.838464424,-1.451752212,-1.9984248,-1.46007555,-1.207282793,-1.841098433,-2.130319789,-2.049964044,-2.72976301,-2.512967656,-2.11842575,-1.524212964,-2.111111389,-0.950919998,-2.263905427,-0.916788418,-2.182094317,-1.439875474,-1.864122524,-0.740991098,-2.970386351,-3.73455966,-0.943777457,-2.423005881,-1.236791774,-1.785389176,-1.440234004
-2.038777287,-2.199805953,-0.991338876,-0.23012535,-0.876713048,-0.675266096,-0.499081798,-0.675657653,-1.189945958,-2.948137332,-0.604082838,-0.824286191,-2.287912391,-0.981732702,-1.101429966,-1.111905952,-1.818476391,-1.549204878,-1.677399371,-1.016016207,-1.014786255,-1.442634229,-1.63196574,-2.021287959,-1.832227356,-1.307207443,-0.913115567,-0.750566661,-1.283645161,-1.164431086
-1.956358042,-2.797150962,-0.599424452,-1.048278271,-0.616115124,-0.592677908,-0.732899871,-0.549980087,-1.731873132,-2.535131186,-1.967203184,-1.338210747,-1.713537139,-0.885663072,-0.266998465,-1.105971618,-1.141317181,-1.411755281,-0.762493987,-0.959360673,-0.599664484,-0.225348592,-0.599394002,-0.741841861,-1.463978222,0.381565824,0.02231149,-0.027434165,-1.368651263,0.336512394
-2.874178941,-2.629654958,-1.539364252,-2.339038082,-1.515381356,-1.99322426,-2.37979228,-2.4777556,-1.808919592,-2.106283492,-1.975882603,-2.091949565,-2.275578474,-1.704208167,-1.849969571,-1.73254435,-1.903712607,-2.298726324,-1.868822897,-1.996532873,-1.714192345,-2.730369858,-1.309263856,-3.193760573,-3.540700244,-2.079315691,-2.826475392,-1.496150793,-1.63653534,-2.400652151
-2.1038636,-0.809935011,-1.078646142,-1.792642868,-1.552417854,-1.514182442,-2.238417709,-2.587594302,-0.73993969,0.886733348,-1.810491933,-2.742384104,-0.639377628,-2.470371469,-2.917960418,-1.556670222,-1.722873546,-1.414056759,-2.758448156,-2.357022071,-0.725968195,-2.834135494,-1.808023378,-3.436717483,-3.757384137,-2.180191302,-3.206272,-1.97778766,-0.052448295,-3.622988284
-3.992860758,-4.357134529,-1.671413881,-2.634768661,-2.364092012,-2.981742122,-2.305489301,-2.462004378,-2.233782496,-3.660371186,-2.603704757,-2.386444166,-3.849898473,-2.056003022,-1.304044987,-2.730338164,-1.676659336,-3.222044114,-1.342349865,-2.372618009,-2.51861105,-2.492031328,-2.172331283,-2.503744971,-3.546607323,-1.059568237,-1.263508568,-1.113908797,-2.393791435,-1.009348184
0.457841302,0.060398494,-0.591933906,-0.129992131,0.000371536,-0.65368528,-0.311843912,-0.635216829,-0.871511997,-0.862260514,-0.320812876,0.146387087,-6.355814164,0.126094512,-0.180564855,0.107136015,-2.540043978,-0.134806212,-0.899059593,-0.102363947,0.393854347,-1.181618254,-0.348794451,-0.758608483,-0.689074495,-1.002328582,-1.576498792,-0.61203988,-0.014743995,-2.085445778
-3.3825269,-3.261484584,-0.953598394,-2.472785643,-1.505396315,-2.002618058,-2.208644665,-1.768491701,-1.65674942,-1.967001239,-2.718573685,-2.821958228,-0.500676487,-2.058430896,-1.703206389,-2.400000796,-0.745319381,-2.604276509,-1.863111896,-2.155293312,-1.592052605,-1.41111028,-1.246228644,-2.222451211,-3.302336374,-0.884649604,-1.144667072,-0.472756757,-1.557370009,-2.420966727
-2.136958399,-3.861746074,-1.148682823,-1.321519888,-0.66765381,-1.97649587,-1.2758807,-1.615066774,-2.395737533,-2.401536219,-1.211307868,-2.193163998,-3.754467924,-2.26569998,-1.610596804,-1.966467572,-1.60389211,-2.384276155,-1.234647546,-2.234711088,-1.71361477,-2.21566337,-2.049334274,-2.224482761,-2.359062198,-1.96324569,-2.241800773,-0.953551865,-1.494186983,-3.576083419
-2.013232151,-3.773148237,0.034284742,-0.042883681,0.275945381,0.130050792,-0.138901557,-0.268229526,-1.855422461,-3.014160719,-0.985400042,0.185418871,-3.492269225,-0.022782305,0.263042467,0.259060581,-2.887531731,-0.692913816,-0.009901252,-0.064922688,-0.708406621,-0.811542708,-1.025208784,-0.041366858,0.24249736,-0.498175283,-0.332602931,-0.543404109,-0.630300277,-1.780549937
