"total.c","average_lambda"
52.8285564070786,1.24405043318449e-05
239.50904819464,1.34113024015912e-05
135.945208773384,1.34142325544017e-05
46.8023362253802,1.42246055523943e-05
370.206516171733,1.35526480299571e-05
71.9196798306091,1.35785815692451e-05
518.407192809199,1.24091374690628e-05
62.1137041053725,1.3184998357675e-05
66.9296014625256,1.20680739490498e-05
79.7888339269537,0.00224983791764108
658.498548314806,1.3283598453969e-05
1126.91185348445,1.28321471125778e-05
150.376272791867,1.30382690966609e-05
67.4046848722694,1.21285140808263e-05
62.3223846402817,1.32944157496804e-05
80.94892228045,1.29215603884991e-05
73.9168616159731,1.22247667749312e-05
109.237494708735,1.17421222676358e-05
79.3019053828736,1.19761045567858e-05
57.4312296909307,1.29644032285674e-05
502.458159976038,1.3629034376246e-05
538.694588310037,1.27630972984781e-05
70.7850421316445,1.25900046401846e-05
58.7825806616207,1.32564040528659e-05
88.433384909707,1.28293306437971e-05
87.3970434784913,1.41110585292913e-05
71.7424303228993,1.30916369804428e-05
62.9134744599266,1.35777477740651e-05
575.137743329459,1.27800749390798e-05
469.550954348446,1.34490025340845e-05
1524.75729592109,1.26183429451448e-05
60.7144533391819,1.30313269637835e-05
1539.29092225063,1.25224594715057e-05
66.1478139886093,1.33171272828739e-05
90.4302966253678,1.26050125961484e-05
88.5021065235635,1.20166959388877e-05
90.4142451602759,1.23662282400762e-05
70.6606427333429,1.28074946234202e-05
58.8039085304274,1.37321840300377e-05
86.9504923846666,1.25355321557457e-05
71.1507445510191,1.218869965757e-05
128.257718925173,0.00390066523602344
66.3089113288589,1.27870494534243e-05
57.1866374739394,1.35314556623058e-05
62.7979159656426,1.226089600927e-05
57.4790896948279,1.32636197419021e-05
59.8535534726243,1.34571479898284e-05
51.0894986578084,1.38874316062393e-05
47.0966459147966,1.34274082539131e-05
68.7554382899349,1.34006920063624e-05
56.9378454007952,1.42374665056553e-05
63.5728519783921,1.27918582945698e-05
62.5467606236494,1.30701201478694e-05
57.2556781807874,1.22490741925076e-05
58.363469156482,1.2294527800498e-05
69.4466794533991,1.29984817737739e-05
69.6538138671398,1.36594298551821e-05
80.861128126927,1.38602133410698e-05
86.5025563305588,1.35555168717758e-05
73.8111926777373,1.36702209679578e-05
58.9477797681006,1.30827623991045e-05
65.3110758349427,1.33411618427201e-05
62.3052475555779,1.34202192876394e-05
64.1964243618688,1.34512421663194e-05
76.6201278603218,1.32225169842834e-05
76.3967554505627,1.29497641876231e-05
77.2053412977104,1.29333947971776e-05
61.9087640052636,1.31459412060796e-05
66.7821392418341,1.27399423990735e-05
49.5337917904831,1.25900816182326e-05
60.237027223391,1.29119313149511e-05
70.2641167348476,1.32738132737348e-05
60.1030242523925,1.37258279447806e-05
195.196244043069,1.35261110696971e-05
147.477082527419,1.34995569842385e-05
82.1892483295302,1.42312650154824e-05
75.607492382885,1.44566717117585e-05
110.827105305826,1.43134465196968e-05
90.8958623408531,1.51521520285334e-05
135.927827083074,1.54075586970409e-05
127.572340560563,1.45858241870027e-05
74.1957287604033,1.58411395174822e-05
77.7631034895673,1.52793440850557e-05
126.94555139452,1.41784806190077e-05
95.1772178934067,1.46277983322465e-05
90.785268219011,1.46225699953289e-05
93.9827578679296,1.41996093556965e-05
83.0193243197523,1.45207023009459e-05
122.607566924793,1.53992173946991e-05
96.9684921208612,0.00589059569822437
56.4849844177554,1.47341977710359e-05
58.1496472269368,1.53611197905733e-05
69.7673405047223,1.35823486694601e-05
95.058513205804,0.000384831092478534
95.6794611414655,1.35026965456777e-05
83.5024549083659,1.4585081617144e-05
60.5454972504515,1.4546213997935e-05
112.995666663107,1.40391495985623e-05
66.6862821609071,1.43876977425244e-05
130.016731523002,1.46513617306688e-05
77.3521451545159,1.4211471867818e-05
61.4848419317438,1.34433367975927e-05
71.6849449421686,1.49719094600774e-05
95.6635779620267,1.52354297631605e-05
97.6007934570414,1.54168371090926e-05
66.4488492110932,1.41596344824129e-05
76.8265009129725,1.44493657522325e-05
57.3240960270181,1.38873504471402e-05
72.2069012273185,1.3826205331882e-05
55.3309980703562,1.37236055212165e-05
108.155056924435,1.85085508389727e-05
56.2141274136048,1.39977214187144e-05
