"total.c","average_lambda"
83.8867338479557,1.3663036722923e-05
41.1425059298336,1.38500120334078e-05
51.539725244459,1.34704190672539e-05
55.6943697313415,1.45402115479701e-05
44.9984569531842,1.37471014379923e-05
33.5836385263716,1.34333573239803e-05
53.9680843694147,1.3784085374385e-05
54.847631410319,1.39120512848643e-05
63.6055024817876,1.41510512346485e-05
60.9823332515742,1.3965407257083e-05
116.158057746329,1.38448991855085e-05
64.4178561508809,1.43132521116891e-05
37.2196415006684,1.42322403675046e-05
57.7493666935988,1.36081346004812e-05
49.6989745692857,1.4150722454878e-05
59.0534449840468,1.39115425638859e-05
74.2600578396757,1.33919460500618e-05
64.8661609573121,1.32051269940693e-05
47.5996626709425,1.39182028572243e-05
62.3810039649478,1.3119887035281e-05
50.6949741016078,1.41611888603565e-05
52.0619773477309,1.48063719667051e-05
48.1644226079502,1.30585733682954e-05
49.8309515060338,1.45683541134367e-05
43.0310710951615,1.46874788868159e-05
60.5123713622027,1.47189302896956e-05
51.1484534236677,1.43377613959515e-05
46.4028595751943,1.48919089488249e-05
54.7142423710293,1.54555793048715e-05
38.6375821431084,1.52592573817346e-05
42.980905890158,1.50980660542488e-05
32.8921028247992,1.61350667839389e-05
42.4999415103993,1.57707364132443e-05
44.052513672544,1.41373134365034e-05
48.5807971192908,1.50641262901613e-05
44.2329118319077,1.62068959693745e-05
41.7905781437877,1.57698096923731e-05
47.0785551579152,1.51290747351592e-05
56.7122669697504,1.4603444707867e-05
52.2612666943498,1.467417311726e-05
55.6824297058322,1.52690888277955e-05
61.3889029188267,1.668803457188e-05
44.7451359553869,1.47732944627033e-05
141.627740314043,1.37937829908887e-05
51.3884556560452,1.47827050020466e-05
55.4079384153784,1.43063330884027e-05
37.877282719684,1.39257879890737e-05
52.3593940019779,1.45878555982006e-05
39.563587623852,1.52696887265847e-05
41.2289998497317,1.41682468251913e-05
63.9330146410888,1.37821298406782e-05
50.8777517443889,0.0003460241351898
50.0323817946756,1.42103226035476e-05
49.0906562053341,1.47856465118022e-05
50.5207030191458,1.44351946522105e-05
61.3913393943784,1.49097459509144e-05
55.5083975847821,1.48753295705075e-05
51.3408509528091,1.54358664313537e-05
53.2967610000481,1.46953900611485e-05
49.4354140285819,1.56053773928231e-05
42.5480326910279,1.54930315058043e-05
46.6252921321809,1.5201289360886e-05
39.3857933757424,1.54619953912688e-05
81.6783782449949,1.54332666290859e-05
40.1732700765946,1.47809865180055e-05
53.8823800178551,1.45559054539093e-05
41.5330805601645,1.48510339170499e-05
42.0167190257865,1.45949391329631e-05
43.9500228509699,1.41063599652205e-05
37.1304312167072,1.39383816517789e-05
47.4926522090763,1.4423400793159e-05
45.9506314724723,1.30742574002952e-05
56.0389988790077,1.3265599764845e-05
49.1766216991003,1.38093758684151e-05
27.6250663655008,1.40280954643412e-05
40.1902938539788,1.36287876815785e-05
52.9482888608168,1.35149924751157e-05
37.9887459504053,1.30798413659188e-05
135.442950780852,1.34197489913173e-05
63.7075243215298,1.27464391120499e-05
52.1833956386697,1.28263784122845e-05
53.2685183651989,1.27629716708141e-05
46.9467166910807,1.29296683922751e-05
49.1590300978777,1.32743865672965e-05
56.259037477554,1.3267926089987e-05
54.998467838766,1.28556007108666e-05
56.6709710782552,1.24875880813075e-05
44.955469598679,1.34212759358708e-05
69.7457879998113,1.30994168521211e-05
55.8111306560563,1.25605631936965e-05
73.1131404536237,1.34479901377193e-05
75.0375794145176,1.28856857287056e-05
66.2282232201774,1.38379225281526e-05
68.4377515689802,1.4465453556029e-05
50.0456338807881,1.4077765327643e-05
52.9647041156381,1.48233750643699e-05
51.997426658205,1.48239167357294e-05
54.8299548147936,0.00125429650268201
45.2193035799131,1.65461294520475e-05
58.8314686262424,1.55172181785045e-05
52.4768556930527,1.48057881889268e-05
58.3424198977753,1.65088350186508e-05
101.252350952542,6.55925951427248e-05
54.4761443432602,1.56053625318799e-05
52.6970558602735,1.64983683856257e-05
52.0629297676821,0.000303291474757064
54.1352608181455,1.71770319949137e-05
47.397797860711,1.50603368574042e-05
58.5157268983152,1.66983737025902e-05
55.1522742318149,1.74092569952261e-05
59.0160547936861,1.73322260837999e-05
54.7286702819904,1.73985165629708e-05
38.4372042566625,1.67546936024128e-05
72.4515634474239,1.54590248401809e-05
50.9306437610907,0.000582854362911629
51.8953429573273,1.43598204672551e-05
51.942294883751,1.56053940459499e-05
62.8748389800795,1.54874769671187e-05
45.1674591923441,0.00071671305477844
67.24576966704,1.64818698322601e-05
48.1144915737996,1.62790020870608e-05
75.430822615825,0.000841260629483627
69.1726605096515,1.59463647545298e-05
66.6787902300129,1.61936284764835e-05
111.027140465569,1.49623831247444e-05
75.6927964698829,1.38769875328816e-05
72.8218467112448,1.59371865987177e-05
77.1211660292084,1.41398311269723e-05
96.287411002915,1.46378435301481e-05
55.2182065019523,1.58801283086958e-05
68.7331604070683,0.00111872578301191
63.1941660683206,0.000313812600952499
57.9036753376754,0.000866687513294813
59.857448768532,1.62718967392898e-05
71.8546418232418,1.61492563282783e-05
65.592885734693,1.61923137786444e-05
88.8039728642274,1.61479037508002e-05
56.7952602897251,1.76566400127119e-05
81.0909522018785,1.78747596120828e-05
73.120476973737,1.73242965907437e-05
