"month","month_Americas_out","month_Europe_out","month_Asia_out","month_Americas_in","month_Europe_in","month_Asia_in","total_out"
2015-10-01,19.9821944161084,21.5864384597029,21.6338501236311,17.5831668296893,18.8716386680933,26.7476775016599,63.2024829994425
2015-11-01,23.1693822156896,25.906936110003,24.0043912871596,20.4318249437381,20.4384680083478,32.2104166607663,73.0807096128522
2015-12-01,21.6450772016984,24.6799771017465,22.8074839223387,19.4634741142503,21.3637659060598,28.3052982054735,69.1325382257836
2016-01-01,109.855943592117,137.450851487992,115.268281653803,120.596071008457,26.5408706577917,215.438135067664,362.575076733912
2016-02-01,22.96748609653,25.5817669133585,25.2323475030971,20.5103858708155,19.5853778341048,33.6858368080654,73.7816005129856
2016-03-01,17.2864156092791,19.4574763816638,18.5012848913709,17.8211110416595,16.0858275051766,21.3382383354776,55.2451768823138
2016-04-01,18.4066635773052,21.010087900133,20.3442870095194,15.1973131570167,17.2754899678097,27.2882353621312,59.7610384869576
2016-05-01,21.0773235661881,22.7885864448772,22.2700691906505,20.0265482781697,17.7009641351449,28.4084667884012,66.1359792017158
2016-06-01,25.7030453547492,28.2047522996447,25.1440278789239,16.3253364806195,26.990598196497,35.7358908562013,79.0518255333178
2016-07-01,21.9527238919362,24.9070019402003,21.3319351836692,17.4558886677644,24.8455716270013,25.89020072104,68.1916610158057
2016-08-01,24.8471240723994,30.2984433263395,25.242789005664,30.8305498650947,23.8655797992396,25.6922267400686,80.3883564044029
2016-09-01,26.4396712195671,29.3596376513031,23.9445440552237,32.7518041742114,24.990527633113,22.0015211187695,79.7438529260939
2016-10-01,38.24991076586,46.4142890208579,35.0893607394562,28.5356836649144,46.653677609207,44.5641992520527,119.753560526174
2016-11-01,20.5246689987602,24.4150036925143,23.4988677679741,22.9024625469092,22.1696077281548,23.3664701841847,68.4385404592487
2016-12-01,13.0191658826348,17.1466570280363,14.5917662354534,10.9933956089336,19.6289144094407,14.1352791277502,44.7575891461245
